u,v,highway,street_name,is_screened_candidate,length_m,free_flow_time_min,capacity_veh_hr,baseline_flow,vc_ratio,system_cost_without,system_cost_baseline,delta_cost,pct_change,is_braess,convergence_gap,reliable,braess_mag,braess_norm,vc_redundancy,redundancy_score,betweenness
5281842548,5281840014,tertiary,(unnamed road),True,245.3,0.368,700,600.0,0.8571,27026.7629,26159.5097,867.2532,3.3153,False,3.72622530016327e-05,True,0.0,0.0,0.14290000000000003,0.057160000000000016,0.059701810436634715
5281840014,5281842548,tertiary,(unnamed road),True,245.3,0.368,700,600.0,0.8571,26681.2888,26159.5097,521.7791,1.9946,False,3.910806668290069e-05,True,0.0,0.0,0.14290000000000003,0.057160000000000016,0.046893858714944975
1371814324,10991475142,residential,(unnamed road),True,97.0,0.194,400,393.54,0.9839,26493.8143,26159.5097,334.3046,1.2779,False,9.02699042609957e-06,True,0.0,0.0,0.016100000000000003,0.006440000000000001,0.005331913383031594
10991475142,1371814280,residential,(unnamed road),True,183.2,0.366,400,395.46,0.9886,26542.9024,26159.5097,383.3927,1.4656,False,3.990330002174791e-05,True,0.0,0.0,0.011399999999999966,0.004559999999999987,0.0039829605963791264
1371814174,1371814332,tertiary,(unnamed road),True,40.9,0.061,700,954.66,1.3638,27301.4795,26159.5097,1141.9698,4.3654,False,2.4893544600031565e-05,True,0.0,0.0,0.0,0.0,0.09916222932197373
331147771,1371814178,tertiary,(unnamed road),True,20.3,0.03,700,1500.0,2.1429,31021.9264,26159.5097,4862.4167,18.5876,False,0.00010396063327060649,True,0.0,0.0,0.0,0.0,0.11728079517216897
13064733100,4204925700,tertiary,(unnamed road),True,121.6,0.182,700,700.0,1.0,26826.2078,26159.5097,666.6981,2.5486,False,4.6699398445898516e-05,True,0.0,0.0,0.0,0.0,0.07851615193468228
1371814186,331147771,tertiary,(unnamed road),True,47.6,0.071,700,1071.04,1.5301,27755.5971,26159.5097,1596.0874,6.1014,False,4.921368339878964e-05,True,0.0,0.0,0.0,0.0,0.10364217252396166
1371814178,1371814332,tertiary,(unnamed road),True,126.1,0.189,700,800.0,1.1429,27109.9636,26159.5097,950.4539,3.6333,False,3.097703147474856e-05,True,0.0,0.0,0.0,0.0,0.09020944266950656
3649031394,1718789013,tertiary,(unnamed road),True,148.3,0.222,700,700.0,1.0,26442.3581,26159.5097,282.8484,1.0812,False,9.74360613500419e-06,True,0.0,0.0,0.0,0.0,0.0475896343627973
1371807570,331147771,residential,(unnamed road),True,148.9,0.298,400,428.96,1.0724,26836.8664,26159.5097,677.3567,2.5893,False,2.0384962622658204e-05,True,0.0,0.0,0.0,0.0,0.015910543130990416
1590229489,1371807614,tertiary,(unnamed road),True,69.9,0.105,700,900.0,1.2857,27073.0278,26159.5097,913.5181,3.4921,False,2.8206490247258893e-05,True,0.0,0.0,0.0,0.0,0.10169684061057863
